306 | 76450741 | Vorstadtkrokodile | Max von der grün | Cornelsen | / | Buch | False
307 | 76450205 | Kinshasa Dreams | Anna Kuschnarowa | Gulliver | / | Buch | False
308 | 76450180 | Atme Nicht | Jennifer R. Hubbard | Beltz & Geldberg | / | Buch | False
309 | 76450742 | The Inheritance Games | Jennifer Lynn Barnes | cbt | / | Buch | False
310 | 76450743 | Villa Wahnsinn Das Geheimnis im Nachbarhaus | Phyllis Reynolds Naylor | Loewe | / | Buch | False
311 | 76450744 | Schritte im Dunkel | Boileau-Narcejac | Arena | / | Buch | False
312 | 76450745 | Wer ist der Dritte Mann | Rolf Buron | Schneider Buch | / | Buch | False
313 | 76450746 | Geheimagent Lennet untert Verdacht | Leutnant X | Schneider Buch | / | Buch | False
314 | 76450748 | Geheimagent Lennet und das tödliche Signal | Leutnant X | Schneider Buch | / | Buch | False
315 | 76450747 | Das Haus der treppen | William Sleator | dtv pocket | / | Buch | False
316 | 76450749 | Inspektor Jury kommt auf den Hund | Martha Grimes | Goldmannn | / | Buch | False
317 | 76450750 | Ein Guter Blick fürs Böse | Ann Granger | Bastei Lübbe | / | Buch | False
318 | 76450751 | Das weiße Amulett | Kathinka Wantula | Knaur | / | Buch | False
319 | 76450752 | Fair Play Spiel mit sonst verlierst du alles! | Kerstin Gulden | Rotfuchs | / | Buch | False
320 | 76450753 | Der Geisterhügel | John Crawford | Vampir | / | Buch | False
321 | 76450754 | Flucht durch den Dschungle | A. R. Channel | Goldmannn | / | Buch | False
322 | 76450755 | Detektive Kim und der vermißte Polizist | Jens K. Holm | Heyne Bücher | / | Buch | False
323 | 76450756 | Regenmacher | Sherman Alexie | Goldmannn | / | Buch | False
324 | 76450364 | Fiese Ferien | Jochen Till | Ravensburger | / | Buch | False
325 | 76450757 | Eine Flaschenpost voller Träume | Penelope J. Stokes | GerthMedien | / | Buch | False
326 | 76450758 | Geheimnis um ein blaues Boot | Enid Blyton | dtv junior | / | Buch | False
327 | 76450759 | Insel der blauen Delphine | Scott O'Dell | dtv junior | / | Buch | False
328 | 76450760 | Insel der blauen Delphine | Scott O'Dell | dtv junior | / | Buch | False
329 | 76450761 | Tel Aviv liegt am Meer | Raya Harnik | Gulliver | / | Buch | False
330 | 76450762 | Taliesin Sänger und Seher | Stephen Lawhead | Piper | / | Buch | False
331 | 76450763 | Der Kaufmann von Venedig | William Shakespeare | Atv | / | Buch | False
332 | 76450764 | Der große Häuptling | Fritz Steuben | Franckh | / | Buch | False
333 | 76450765 | Im Zeichen der Zauberkugel | Stefan Gemmel | carlsen | / | Buch | False
334 | 76450021 | Ich werde die Bilder im Kopf nicht los | Anna B. | Arena | / | Buch | False
335 | 76450766 | Maia | Eva Ibbotson | dtv junior | / | Buch | False
336 | 76450767 | Ein moment fürs Leben | Cecelia Ahern | Fischer | / | Buch | False
337 | 76450768 | Merlin Wie alles begann | T.A. Barron | dtv junior extra | / | Buch | False
338 | 76450769 | Four | Veronica Roth | KT | / | Buch | False
339 | 76450770 | Merlin und die sieben Schritte zur Weisheit | T. A. Barron | dtv junior extra | / | Buch | False
340 | 76450771 | Divergent | Veronica Roth | KT | / | Buch | False
341 | 76450772 | Das Geheimnis des Kartenmachers | Rainer M. Schröder | Arena | / | Buch | False
342 | 76450040 | Alles, was ich sage , ist wahr | lisa Bjärbo | Beltz & Geldberg | / | Buch | False
343 | 76450046 | So fern wie nah | john Boyne | Fischer | / | Buch | False
344 | 76450773 | Zauber der Jhannisnacht | martina Dierks | Arena | / | Buch | False
345 | 76450308 | Was ich Weiss von dir | Meg Rosoff | Fischer | / | Buch | False
346 | 76450331 | Fashion Röhrenjeans und Schulterpolster | Maya Seidensticker | Loewe | / | Buch | False
347 | 76450774 | Oliver Twist | charles Dickens | cbj | / | Buch | False
348 | 76450526 | 43 Gründe, warum es Aus ist | Daniel Handler | Hanser | / | Buch | False
349 | 76450536 | Raven Stone Wenn Geheimnisse tödlich sind | Joss Stirling | dtv | / | Buch | False
350 | 76450037 | Das knallt dem Frosch die Locken weg! | Mark benecke | Oetinger | / | Buch | False
351 | 76450250 | Feldpost für Pauline | Maja Nielsen | Gerstenberg | / | Buch | False
352 | 76450775 | Nico & Will reise ins Dunkle | Rick Riordan | carlsen | / | Buch | False
353 | 76450297 | Feuer & Glas der Pakt | Birgitte Riebe | Heyne Bücher | / | Buch | False
354 | 76450329 | Einer da oben Hasst mich | Hallis Seaman | cbt | / | Buch | False
355 | 76450281 | Der Sog der Schwerkraft | Gae polisner | cbj | / | Buch | False
356 | 76450337 | Wer hat Angst vor Jasper Jones | Craig Silvey | rowohlt Rot fuchs | / | Buch | False
357 | 76450330 | Das paradies der Täter | Jürgen Seidler | cbj | / | Buch | False
358 | 76450348 | Zwischen uns die Zeit | tamara Ireland Stone | cbj | / | Buch | False
359 | 76450776 | Good night stories for Rebel Girls | Elena Favilli | Hanser | / | Buch | False
360 | 76450777 | 100 Frauen und 100 Jahre Frauenwahlrecht | Sabine Kranz | Jacoby Stuart | / | Buch | False
361 | 76450189 | Die Rebellion der Maddie Freeman | Kati Kacvinsky | Boje | / | Buch | False
362 | 76450013 | Wenn Liebe die Antwort ist wie Lautet die Frage | Mara Andeck | Boje | / | Buch | False
363 | 76450014 | Wer liebt mich und wenn nicht warum? | Mara Andeck | Boje | / | Buch | False
364 | 76450012 | Wen küss ich und wenn ja, wie viele? | Mara Andeck | Boje | / | Buch | False
365 | 76450177 | Über ein Mädchen | Johanne Horniman | Carlsen | / | Buch | False
366 | 76450294 | Edelweißpiraten | Dirk Reinhardt | aufbau | / | Buch | False
367 | 76450079 | Die Ankunft | Ally Condie | Fischer | / | Buch | False
368 | 76450195 | Vier Beutel Asche | Boris Koch | Heyne Bücher | / | Buch | False
369 | 76450179 | Mein Sommer ohne Jungs | Dagmar Hoßfeld | Carlsen | / | Buch | False
370 | 76450227 | Dreizehn Wünsche für einen Schmmer | Morgan Matson | cbj | / | Buch | False
371 | 76450083 | Lost on Nairne Island | Eileen cook | Ueberreuter | / | Buch | False
372 | 76450778 | Leonie ist verknallt | manfred Mai | Ravensburger | / | Buch | False
373 | 76450181 | Der Schmerz die Zunkunft meine Irrtümer und ich | Jenny Jägerfeld | Hanser | / | Buch | False
374 | 76450001 | Marrakesh Nights | Heike Abidi | Coppenrath | / | Buch | False
375 | 76450779 | Misty die berühmte Ponystute  das verwaiste Fohlen | Marguerite Henry | Koch | / | Buch | False
376 | 76450193 | Eisblau ist die Liebe | lena Klassen | Kosmos | / | Buch | False
377 | 76450332 | Als ein anderer mir den Kopf verdreht | Deniz Selek | Fischer | / | Buch | False
378 | 76450333 | Heartbreak Family | Deniz Selek | Fischer | / | Buch | False
379 | 76450152 | Wanted vielleicht nein ja | Lena Hach | Beltz & Geldberg | / | Buch | False
380 | 76450780 | Der Pony-Club auf Ferienritt | Jo Furminger | Boje | / | Buch | False
381 | 76450100 | Sinas Liebeslexikon | Ilona Einwohlt | Arena | / | Buch | False
382 | 76450781 | Bis über beide Ohren | Patricia Schröder | Arena | / | Buch | False
383 | 76450182 | Himmlischer Verliebt | Melody James | Oetinger | / | Buch | False
384 | 76450122 | Miss krassikowski | Anja Fröhlich | Oetinger | / | Buch | False
385 | 76450782 | Toller Hecht gesucht! | Ulrieke Ruwisch | Ravensburger | / | Buch | False
386 | 76450783 | Prärie Lady molly und ihr Pferd | Sharon Wagner | Walter Verlag | / | Buch | False
387 | 76450009 | Playlist Für zwei | Mary Amato | dtv pocket | / | Buch | False
388 | 76450784 | Liebe und andere Zufälle | Jennifer Crusie | Goldmann | / | Buch | False
389 | 76450785 | Michelangelos Vermächtnis | Paul Christopher | Heyne Bücher | / | Buch | False
390 | 76450786 | Die Wölfe der zeit Der kampf ums Herzland | William horwood | Heyne Bücher | / | Buch | False
391 | 76450322 | dinner club | jana ScheeRer | Oetinger | / | Buch | False
392 | 76450787 | Alle meine Schuhe | Lucy hepburn | Heyne Bücher | / | Buch | False
393 | 76450788 | Kaufrausch | Beth Harbison | Fischer | / | Buch | False
394 | 76450789 | Heur bin ich blond | Sophie Van der stap | Knaur | / | Buch | False
395 | 76450160 | BauchEntscheidung | Lucy Hay | Rotfuchs | / | Buch | False
396 | 76450105 | Gecastet | Elisabeth | an der Ruhr | / | Buch | False
397 | 76450790 | Marie Spuren in die Vergangenheit | Renate Günzel | Fischer | / | Buch | False
398 | 76450287 | Jesus von Nazaret | Alois Prinz | Gabriel | / | Buch | False
399 | 76450791 | Wo sind die noten | Birgit Ebbert | Lingen kids | / | Buch | False
400 | 76450792 | Rubinrot Liebe geht durch alle Zeit | kerstin Gier | Arena | / | Buch | False
401 | 76450135 | Rubinrot Liebe geht durch alle Zeit | kerstin Gier | Arena | / | Buch | False
402 | 76450136 | Saphirblau liebe geht durch alle Zeit | kerstin Gier | Arena | / | Buch | False
403 | 76450139 | Smaragtgrün liebe geht durch alle Zeit | kerstin Gier | Arena | / | Buch | False
404 | 76450207 | Tage des Verrats | Theo Lawrence | Ravensburger | / | Buch | False
405 | 76450206 | Das Gefangene Herz | Theo Lawrence | Ravensburger | / | Buch | False
406 | 76450386 | Das Labyrinth Erwacht | Rainer Wekwerth | Arena | / | Buch | False
407 | 76450387 | Das Labyrinth ist ohne Gnade | Rainer Wekwerth | Arena | / | Buch | False
408 | 76450793 | Aura Gabe | Clara Benedict | Thienemann | / | Buch | False
409 | 76450234 | Wie monde so silbern | Marissa Meyer | Carlsen | / | Buch | False
410 | 76450235 | Wie Sterne so golden | Marissa Meyer | Carlsen | / | Buch | False
411 | 76450233 | Wie Blut so rot | Marissa Meyer | Carlsen | / | Buch | False
412 | 76450054 | Selection die Elite | Kiera Cass | Fischer | / | Buch | False
413 | 76450055 | Selection | Kiera Cass | Fischer | / | Buch | False
414 | 76450007 | jonathan und das Labyrinth der Hydra Harkan | Dirk Ahner | Baumhaus | / | Buch | False
415 | 76450006 | Jonathan und das herz des Lazarus Harkan | Dirk Ahner | Baumhaus | / | Buch | False
416 | 76450350 | Die Seufzende wendeltreppe | Jonathan Stroud | cbj | / | Buch | False
417 | 76450351 | Der Wispernde Schädel | Jonathan Stroud | cbj | / | Buch | False
418 | 76450076 | Die tribute von Panem Gefährliche liebe | Suzanne Collins | Oetinger | / | Buch | False
419 | 76450075 | Die tribute von Panem Flammender Zorn | Suzanne Collins | Oetinger | / | Buch | False
420 | 76450077 | Die tribute von Panem tödliche Spiele | Suzanne Collins | Oetinger | / | Buch | False
421 | 76450149 | Zeit der grossen Worte | Herbert Günther | Gerstenberg | / | Buch | False
422 | 76450352 | Auf der richtigen Seite | William Sutcliffe | rowohlt Rot fuchs | / | Buch | False
423 | 76450794 | Nicht weg und nicht da | Anne Freytag | Heyne Bücher | / | Buch | False
424 | 76450127 | Noras Welt | Jostein Gaarder | Hanser | / | Buch | False
425 | 76450144 | Das Schicksal ist ein Mieser Veräter | John Green | Hanser | / | Buch | False
426 | 76450795 | Edward Augen | Patricia Maclachlan | Hanser | / | Buch | False
427 | 76450078 | der Fluch des Denver Kristoff | Chris Columbus | Arena | / | Buch | False
428 | 76450141 | Schluss. Jetzt werde ich etwas tun | Maren Gottschalk | Beltz & Geldberg | / | Buch | False
429 | 76450199 | joss oder der Preis der Freiheit | Klaus Kordon | Beltz & Geldberg | / | Buch | False
430 | 76450796 | Ghost jede menge leben | Jason Reynolds | dtv | / | Buch | False
431 | 76450357 | Alles worum es geht | Janne Teller | ^Hanser | / | Buch | False
432 | 76450047 | Und keiner wird dich kennen | Katja Brandis | Beltz & Geldberg | / | Buch | False
433 | 76450261 | Tomaten mögen keinen regen | Sarah Michaela | Tyrolia | / | Buch | False
434 | 76450797 | Der rabe ist Acht | Corinna Antelmann | mixtvision | / | Buch | False
435 | 76450798 | Nicht schießen Jonny | John Ball | Ullstein | / | Buch | False
436 | 76450799 | Das Lächeln des Cicero | Steven saylor | Weltbild | / | Buch | False
437 | 76450800 | Wer sich in gefahr begibt | Ann Grander | Bastei Lübbe | / | Buch | False
438 | 76450801 | Ruf der Tiefe | Brandis | Gulliever | / | Buch | False
439 | 76450802 | Damals war es Friedrich | Hans peter Richter | dtv pocket | / | Buch | False
440 | 76450803 | Kaiser König edelmann | constant Heaven | Fischer | / | Buch | False
441 | 76450804 | Das Rentiervolk | Megan Lindholm | Heyne Bücher | / | Buch | False
442 | 76450805 | Sauf Rtuhig Weiter wenn du meinst! | Annette Weber | Verlag an der Ruhr | / | Buch | False
443 | 76450806 | Kains Töchter | Susanne Riedel | rowohlt Rot fuchs | / | Buch | False
444 | 76450028 | Nennt mich nicht Ismael | Michael Gerald Bauer | dtv | / | Buch | False
445 | 76450807 | Die Zauberfrau | Hera Lind | fischer | / | Buch | False
446 | 76450808 | im Schatten des falken | Cynthia Voigt | Sansibar | / | Buch | False
447 | 76450027 | ismael und der Auftritt der Seekühe | Michael Gerald Bauer | dtv | / | Buch | False
448 | 76450809 | Störtebekers Tochter | Carmen Blazejewski | Oetinger | / | Buch | False
449 | 76450810 | So lonely | per nilsson | Oetinger | / | Buch | False
450 | 76450811 | germanische Heldensage | Philipp reclam | Reclam | / | Buch | False
451 | 76450812 | Ruf der Wildnis | Jack london | Ravensburger | / | Buch | False
452 | 76450813 | Das Lied der Delfine | Federica de Cesco | Ravensburger | / | Buch | False
453 | 76450849 | Mike und ich und Max Ernst | Antonia Michaelis | Loewe | / | Buch | False
454 | 76450839 | Der Hang zum Zweitmann | Jeanette Sanders | ??? | / | Buch | False
455 | 76450836 | traumfänger | Marlo Morgan | Goldmann | / | Buch | False
456 | 7645037 | Ich schenke dir eine Geschichte Die krokodilbande In Geheimer Mission | Dirk Ahner | cbj | / | Buch | False
457 | 76450838 | der Kreuz Ritter das Tagebuch des Roger von Lunel | Stephen J. Rivelle | Heyne Bücher | / | Buch | False
458 | 76450841 | Quintus geht nach Rom | Hans Dieter Stöver | dtv junior | / | Buch | False
459 | 76450840 | Der mit der mit den Pferden Spricht | Monty Roberts | Bastei Lübbe | / | Buch | False
460 | 76450244 | Das Panikbuch | Glenn Murphy | Arena | / | Buch | False
461 | 76450848 | Ruhe in Fetzen | Rita Mae Brown | rowohlt Rot fuchs | / | Buch | False
462 | 76450385 | Klassenziel | T.A. Wegberg | rowohlt Rot fuchs | / | Buch | False
463 | 76450847 | Mit jeans in die Steinzeit | Wolfgang Kuhn | dtv junior | / | Buch | False
464 | 76450846 | Vorstadtkrokodile | Max von der grün | rowohlt Rot fuchs | / | Buch | False
465 | 764507845 | Total Verknallt | Marion Bolte | rowohlt Rot fuchs | / | Buch | False
466 | 76450842 | Es geschah im Nachbarhaus | Willi Fährmann | Arena Life | / | Buch | False
467 | 76450843 | Zweimal Geburtstag | Susanne von Schroeter | die kleinen auerbücher | / | Buch | False
468 | 76450844 | Wenn ein Unugunu kommt | Irina Korschow | rowohlt Rot fuchs | / | Buch | False
469 | 76450862 | Die Schöne und das Biest | van Gool | UNKNOWN | / | Buch | False
470 | 76450861 | Tarzan | Edgar Rice | Egmont | / | Buch | False
471 | 76450851 | Der Baum des Verräters | johannes Paul | Ueberreuter | / | Buch | False
472 | 76450850 | Wetten, Dass Goethe den Wahnsinn Verböte | Gudrun Pausewang | Ravensburger | / | Buch | False
473 | 76450852 | Das Marsprojekt | Andreas Eschbach | Bastei Lübbe | / | Buch | False
474 | 76450853 | Alle Lieben Putzi | Hildegard Diessel | Fischer | / | Buch | False
475 | 76450854 | Träum dich ins Winzel-Wunder-Land | Helga Mondschein | Benno Verlag | / | Buch | False
476 | 76450855 | Zeit der Entscheidung | Mariannte Posselt | Fischer | / | Buch | False
477 | 76450856 | Abenteuergeschichrten unserer Zeit | Bartos-Höppner | Arena | / | Buch | False
478 | 76450857 | Ins Blaue hinein | Kristina Dunker | Coppenrath | / | Buch | False
479 | 76450858 | Die Beute | Animorphs | Ravensburger | / | Buch | False
480 | 76450859 | Der Mäusesheriff und andere Geschichten | von Janosh | LOH | / | Buch | False
481 | 76450860 | Die Ladies von Missalonghi | Colleen McCullough | Heyne Bücher | / | Buch | False
482 | 76450835 | ist das wirklich Isabell | Marie Louise Fischer | Schneider Buch | / | Buch | False
483 | 76450834 | Gusti zwischen Hüh und Hott | Lise Gast | Schneider Buch | / | Buch | False
484 | 76450011 | Liebe in echt | masa andeck | boje | / | Buch | False
485 | 76450298 | Feuer & Glas die Verschwörung | Brigitte Riebe | Heyne Bücher | / | Buch | False
486 | 76450140 | 8 Tage im Juni | Brigitte Glaser | boje | / | Buch | False
487 | 76450231 | Philosophie ist wie Kitzeln im Kopf | Gudrum Mebs | cbj | / | Buch | False
488 | 76450863 | Tokyo ever after prinzessin auf probe | Emiko Jean | dtv | / | Buch | False
489 | 76450537 | Kann ich bitte Löschen , was ich gerade gesagt habe? | Thorsten wohlleben | Carlsen | / | Buch | False
490 | 76450394 | Alle meine Leben | Sarah Wylie | cbj | / | Buch | False
491 | 76450532 | Elena ein leben für pferde schatten über dem Turnier | Nele Neuhaus | planet girl | / | Buch | False
492 | 76450178 | Mein Leben , die Liebe und der Ganze rest | Dagmar Hoßfeld | Carlsen | / | Buch | False
493 | 76450864 | Drei Schritte zu dir | Rachael Lippincott | dtv | / | Buch | False
494 | 76450241 | Was ich dich Träumen Lasse | Franziska Moll | Loewe | / | Buch | False
495 | 76450146 | Die Pferde von Eldenau | Theresa Czesny | magellan | / | Buch | False
496 | 76450099 | Die Herzflamme | Eve Edwards | Klopp | / | Buch | False
497 | 76450295 | drei songs später | Lola Renn | bloomoon | / | Buch | False
498 | 76450865 | Das Wildpferd | Bonnie Bryant | Ravensburger | / | Buch | False
499 | 76450866 | Von wegen unzertrennlich | Caprice Crame | fischer | / | Buch | False
500 | 76450867 | Die Burg erlebt ihr größtes Fest | Evid Bluton | Schneider Buch | / | Buch | False
501 | 76450080 | Die Auswahl | Ally condie | Fischer | / | Buch | False
502 | 76450868 | Wechselspiel der Liebe | Rosamunde Pilcher | Weltbild | / | Buch | False
503 | 76450869 | Die Glamour-Clique Finger weg vom Märchenprinz | Lisi Harrison | Arena | / | Buch | False
504 | 76450188 | Ich kannte kein Limit | Sacha K. | Arena | / | Buch | False
505 | 76450870 | Gemischte Töne | Evelyn Hardey | Ensslin | / | Buch | False
506 | 76450871 | Für Immer ein Teil von dir | Hcolleen Hoover | dtv | / | Buch | False
507 | 76450872 | Die Tausend Teile meines Herzes | Colleen Hoover | dtv | / | Buch | False
508 | 76450134 | 17 ½ Methoden, Tim Birkmann um die Ecke zu bringen | Dagmar Geisler | dtv | / | Buch | False
509 | 76450873 | Wie man mit wäscheklammer sein Leben auf die Reihe Bekommt | Kim Unger / Felix Michels | ullstein | / | Buch | False
510 | 76450874 | Reiten in den Morgen | Andrea Pabel | Schneider Buch | / | Buch | False
511 | 76450274 | Strawberry Summer | Joanna Philbin | cbt | / | Buch | False
512 | 76450147 | Drtaußen wartert die Welt | Nancy Grossman | cbj | / | Buch | False
513 | 76450875 | Die schönen Hyänen | Olivia Goldsmith | Heyne Bücher | / | Buch | False
514 | 76450876 | Die Schwarze Kathedrale | Charles Palliser | Knaur Taschenbuch | / | Buch | False
515 | 76450877 | Der Sattelclub  überspringt alle Hindernisse | Bonnie Bryant | Ravensburger | / | Buch | False
516 | 76450878 | Das verstummte Lachen | Heidi Hassenmüller | Bastei Lübbe | / | Buch | False
517 | 76450879 | Ponys Pflege, Freundschaft, Rassen | D.Dossenbach | Hallwag | / | Buch | False
518 | 76450880 | Liebe in Sicht Die aufregendste Geschichte | Christian Bieniek | Fischer | / | Buch | False
519 | 76450881 | Harry Potter und der Orden des Phönix | J.K. Rowling | Carlsen | / | Buch | False
520 | 76450882 | Harry Potter und der Halbblutprinz | J.K. Rowling | Carlsen | / | Buch | False
521 | 76450883 | Harry Potter und die Heiligtümer des Todes | J.K. Rowling | Carlsen | / | Buch | False
522 | 76450885 | Harry Potter und die Kammer des Schreckens | J.K. Rowling | Carlsen | / | Buch | False
523 | 76450886 | Harry Potter und der Stein der Weißen | J.K. Rowling | Carlsen | / | Buch | False
524 | 76450887 | Harry Potter und der Feuerkelch | J.K. Rowling | Carlsen | / | Buch | False
525 | 76450888 | Harry Potter und der Gefangene von Askaban | J.K. Rowling | Carlsen | / | Buch | False
526 | 76450889 | Biss zur Mittagsstunde | Stephanie Meyer | Carlsen | / | Buch | False
527 | 76450890 | Biss zum Abendbrot | Stephanie Meyer | Carlsen | / | Buch | False
528 | 76450891 | Biss zur Mitternachtssonne | Stephanie Meyer | Carlsen | / | Buch | False
529 | 76450892 | Biss zum ende der Nacht | Stephanie Meyer | Carlsen | / | Buch | False
530 | 76450893 | Biss zum Morgengrauen | Stephanie Meyer | Carlsen | / | Buch | False
531 | 76450894 | Mein Leben, die Liebe und der ganze Rest | Dagmar Hoßfeld | Carlsen | / | Buch | False
532 | 76450895 | Wunder 6 so Falls ich dich Küsse | Mara Andeck | Boje | / | Buch | False
533 | 76450896 | One of us is Lying | Karen M. McMANUS | cbj | / | Buch | True
534 | 76450897 | You will be death of me | Karen M. McMANUS | cbj | / | Buch | False
535 | 76450898 | Nothing more to tell | Karen M. McMANUS | cbj | / | Buch | False
536 | 76450300 | Die Kane-Chroniken Der Feuerteufel | Rick Riordan | Carlsen | / | Buch | False
537 | 76450899 | Tara und Tahnee Verloren im Tal des Goldes | Patrick Hertweck | Thienemann | / | Buch | False
538 | 76450900 | Flowers 4 Bones Tag der Seelen | Sandra Grauer | Ravensburger | / | Buch | False
539 | 76450901 | Cursed Love | Tanja Voosen | Heyne Bücher | / | Buch | False
540 | 76450902 | Game Show Das Versprechen von Glück | Franzi Kopka | Sauerländer | / | Buch | False
541 | 76450903 | Game Show der Preis der Gier | Franzi Kopka | Sauerländer | / | Buch | False
542 | 76450303 | Die Kane-Chroniken der schatten der Schlange | Rick Riordan | Carlsen | / | Buch | False
543 | 76450904 | Nicolas Calva Das Magische Amulett | Jennifer A. Nielsen | Gulliever | / | Buch | False
544 | 76450905 | Nicolas Calva Der Allmächtige Armreie | Jennifer A. Nielsen | Gulliever | / | Buch | False
545 | 76450906 | Robinso Crusoe | Daniel Defoe | cbj | / | Buch | False
546 | 76450010 | Der Himmel über jerusalem | Gab riella Ambrosio | Fischer | / | Buch | False
547 | 76450907 | Kelwitts Stern | Andreas Eschbach | Schneekluth | / | Buch | False
548 | 76450201 | Djihad Paradise | Anna Kuschnarowa | Beltz & Geldberg | / | Buch | False
549 | 76450393 | Der ernst des Lebens macht auch keinen Spass | Cristoph Wortbertg | Beltz & Geldberg | / | Buch | False
550 | 76450229 | North und Echo Liebe kennt keine Grenzen | Katie McGarry | Oetinger | / | Buch | False
551 | 76450908 | Sofies Welt roman über die Geschichte der Philosophie | Jostein Gaarder | dtv | / | Buch | False
552 | 76450396 | Der Krieg der Menschen fresser | Elisabeth Zöller | Hanser | / | Buch | False
553 | 76450309 | Die Wölfe vom Creek | Christopher Ross | Ueberreuter | / | Buch | False
554 | 76450395 | Malala meine Geschichte | Malala Yousafzai | Kjb | / | Buch | False
555 | 76450909 | Stille nach dem Sturm | Will Gatti | C. Bertelsmann | / | Buch | False
556 | 76450168 | Was wirklich hilft gegen deinen Stress | Earl Hipp | Verlag an der Ruhr | / | Buch | False
557 | 76450271 | Wer hat Angst vor Rot, Blau, Gelb? | Susanna Partsch | C. H. Beck | / | Buch | False
558 | 76450172 | Vier Geschichten aus Deutschland und Frankreich | Alexander Hogh | Tintentrinker | / | Buch | False
559 | 76450910 | Die Mond Schwester | Lucinda Riley | Goldmann | / | Buch | False
560 | 76450911 | Draußen vor der Tür | Wolfgang Borcheret | rowohlt Rot fuchs | / | Buch | False
561 | 76450912 | Die dritte Prophezeiung | Marco Buticchi | Piper | / | Buch | False
562 | 76450913 | Chindi | Jack McDevitt | Bastei Lübbe | / | Buch | False
563 | 76450914 | Radikal | Jana Frey | Hase und Igel | / | Buch | False
564 | 76450915 | Stunden des Glücks | Marcia Willett | Bastei Lübbe | / | Buch | False
565 | 76450528 | Nenn mich nicht bei meinen Namen | Waldtraut Lewin | cbj | / | Buch | False
566 | 76450916 | Die Einbahnstraße | Klaus Kordon | Ravensburger | / | Buch | False
567 | 76450157 | Na und, dann sind sie eben rechts! | Luisa Hartmann | Verlag an der Ruhr | / | Buch | False
568 | 76450917 | Unsere kleine Stradt | Thornton Wilder | Fischer | / | Buch | False
569 | 76450918 | Hau ab du Flasche! | Ann Ladiges | rowohlt Rot fuchs | / | Buch | False
570 | 76450919 | Aufgebügelt | Susanne Fröhlich | Krüger | / | Buch | False
571 | 76450108 | Schwarzweiss hat viele Farben | Kathryn Erskine | Knesebeck | / | Buch | False
572 | 76450267 | Napoleon unersättlicher Kaiser | Harald Parigger | Arena | / | Buch | False
573 | 76450920 | Sams Wal | Katherine Scholes | Ravensburger | / | Buch | False
574 | 76450921 | Die Feuer von Camelot | Deeprk chopra | Blanvalet | / | Buch | False
575 | 76450922 | Die Französiche Revolution | Pierre Gaxotte | Bastei Lübbe | / | Buch | False
576 | 76450923 | Wer Erschoss John F. Kennedy? | Jim Garrison | Bastei Lübbe | / | Buch | False
577 | 76450924 | Der Schatz der McDougals | Henry Seymour | Ueberreuter | / | Buch | False
578 | 76450276 | Was ist der Tod? | Abbé Pierre | Tyrolia | / | Buch | False
579 | 76450925 | Die Hunde von Molicote | Alfred Hitchcock | dtv junior | / | Buch | False
580 | 76450926 | Das Schatzschiff | Howden Smith | Arena | / | Buch | False
581 | 76450927 | Rico, Oskar und die Tieferschatten | Andreas Steinhöfler | Carlsen | / | Buch | False
582 | 76450928 | Bärenstarke Ferien | Heike Carl | dtv junior | / | Buch | False
583 | 76450097 | Höher schneller weiter | Bettina Domzalski | Gulliver | / | Buch | False
584 | 76450929 | White Zone Letzte Chace | Katja Brandis | Gulliver | / | Buch | False
585 | 76450930 | Das Glück dieser Erde | Ursula Isbel | Schneider Buch | / | Buch | False
586 | 76450931 | Tierisch schöne Rätsel | Barbara Mossmann | Beltz & Geldberg | / | Buch | False
587 | 76450932 | Manchmal wär ich gern ein Tiger | Erhard Dietl | Ravensburger | / | Buch | False
588 | 76450933 | so was wie liebe | Anna McPartlin | rowohlt Rot fuchs | / | Buch | False
589 | 76450934 | Liebe auf krummen beinen | Hans Gruhl | rowohlt Rot fuchs | / | Buch | False
590 | 76450935 | Der Kater kommt zurück | Jo Pestum | rowohlt Rot fuchs | / | Buch | False
591 | 76450936 | Endlich wieder Ferien | Maria Rutenfranz | dtv junior | / | Buch | False
592 | 76450937 | Licht an tief im Meer | UNKNOWN | UNKNOWN | / | Buch | False
593 | 76450938 | Ein Räuber unterm Bett | Anke de Vries | Ravensburger | / | Buch | False
594 | 76450939 | The Edible Woman | Margaret Atwood | Virago | / | Buch | False
595 | 76450940 | Brave New World | Aldous Huxley | Cornelsen | / | Buch | False
596 | 76450941 | Delfinensomer | Katherine Allfrey | Dressel Klassiker | / | Buch | False
597 | 76450942 | Scythe | Neal shusterman | walker books | / | Buch | False
598 | 76450943 | Carve the mark | Veronica Roth | Harper Colins | / | Buch | False
599 | 76450922 | Die Französische revolution | Pierre Gaxotte | Bastei lübbe | / | Buch | False
600 | 76450921 | Die Feuer von Camelot | Deepak Chopra | Blanvalet | / | Buch | False
601 | 76450944 | Eragon | Cristopher Paolini | KNOPF | / | Buch | False
602 | 76450945 | Macbeth | William Shakespeare | Norton | / | Buch | False
603 | 76450946 | Emma | Jane Austen | Norton | / | Buch | False
604 | 76450947 | Pride and Prejudice | Jane Austen | Norton | / | Buch | False
605 | 76450214 | Regiert das Geld die Welt | Hans-Christoph Liess | Arena | / | Buch | False
606 | 76450328 | Gross-Britanien Der cool verrückte Reiseführer | Janine Scott | National Geographic | / | Buch | False
607 | 76450949 | Aurora Erwacht | Amie Kaufmann | Sauerländer | / | Buch | False
